anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,sancion,vigente,definitivo,devengado
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",1e+07,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1484716,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",296276,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",12752330,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1081993,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",111063670,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1e+07,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,1020000,1020000,1020000
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",59473000,57637255,57595044.33,57595044.33
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",2.9e+07,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",16148233,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3222391,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",24239991,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",11768092,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",62977528,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",26730511,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","SALUD","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,130000,130000,130000
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",1300000,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",91958,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",18350,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",223457,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",67015,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",3730337,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",888700,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,1347348,1347348,1347348
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",6e+06,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",346266,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",69098,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",10841422,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",252343,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",68194757,0,0,0
2013,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","VIVIENDA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4324500,0,0,0
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",1000,84,83.5,83.5
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",1165000,1037381,1013013.24,967076.38
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",252000,182604,182597.05,182597.05
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",19000,81467,81460.41,81460.41
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",51000,29563,29556.85,29556.85
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",59000,30781,23464.84,23464.84
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",548000,519299,419687.13,419687.13
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",80000,80796,80794.64,80794.64
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PRIVADO",5500000,5500000,5500000,5500000
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",4597002,2429909,2429903.78,2386673.78
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","OBRAS DE ARTE, LIBROS Y ELEMENTOS COLECCIONABLES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",26266,25730,25730,25730
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2020178,1284340,1284340,1284340
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1288103,2872411,2872406.3,2872406.3
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,8900,8899.68,8899.68
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,162,161.04,161.04
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",5284314,7925139,7925125.18,7925125.18
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",177357573,253679969,253639035.51,253639035.51
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2362008,1305503,1305500.77,1305500.77
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS,  TASAS Y JUICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4431530,6138425,6138421.1,6138421.1
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2949971,3166603,3150597.43,3150597.43
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",3381939,4334366,4334361.82,4334361.82
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",94555,11863,11861.49,11861.49
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2600650,1072174,1072171.76,1072171.76
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1207984,983273,978766.86,978766.86
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",5500004,6611638,6611637.92,6599217.92
2013,"PROCURACION GENERAL  DE LA CIUDAD","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS A UNIVERSIDADES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",2100003,1150663,1030446.07,1030446.07
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","ACTIVOS FINANCIEROS","INCREMENTO DE ACTIVOS DIFERIDOS Y ADELANTOS A PROVEEDORES Y CONTRATISTAS","TESORO DE LA CIUDAD","ACTIVOS FINANCIEROS",0,533453,533452.23,533452.23
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",467401,471776,466771.95,466771.95
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",1954502,2602810,2431877.55,2415242.89
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",175391,525371,525355.86,525355.86
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",35242,5281,5278.38,5278.38
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",4587046,1420085,1405067.7,1405066.7
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",703293,208672,204653.05,204653.05
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",281832,474919,473874.72,471964.52
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",620895,573668,530679.76,530339.69
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",323011,5463599,5463585.26,5457874.26
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","ACTIVOS INTANGIBLES","TESORO DE LA CIUDAD","ACTIVOS INTANGIBLES",38972,0,0,0
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PUBLICO",0,1244722,1244721.89,1244721.88
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",2576266,7733408,7692263.61,7435297.89
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","OBRAS DE ARTE, LIBROS Y ELEMENTOS COLECCIONABLES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",0,812000,812000,812000
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3945675,5500878,5500874.32,5500874.32
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1225545,3309718,3309695.17,3309695.17
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",37886,45003,45001.19,45001.19
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",89734,273475,273468.05,273468.05
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",5161283,4804853,4804846.71,4804846.71
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",136398768,263314793,262438634.91,262438634.91
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,148233,148230.17,148230.17
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","ARRENDAMIENTO DE TIERRAS Y TERRENOS",83,0,0,0
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1291033,4465327,4462186.33,4433326.33
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS,  TASAS Y JUICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6871,76520,76520,76520
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",7215245,11019280,10929064.21,10878942.26
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",3161248,8777241,8777233.21,8753608.21
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",575328,666048,640045.4,640045.4
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",707884,3010420,2962322.29,2962322.29
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",9679734,6170328,6170302.06,6170302.06
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",10593436,41946144,41944740.42,41944391.95
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",16300000,49408880,49257778.21,48893314.21
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",1700000,446800,446800,446800
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,3037151,2737740.8,2737740.8
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PUBLICO",6e+07,55040342,55040340.12,54633818.05
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","ECOLOGIA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,14544600,14544595.18,14446474.01
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","ACTIVOS FINANCIEROS","INCREMENTO DE ACTIVOS DIFERIDOS Y ADELANTOS A PROVEEDORES Y CONTRATISTAS","TESORO DE LA CIUDAD","ACTIVOS FINANCIEROS",1.5e+07,25339076,25339065.34,23402706.3
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",565,363,363,363
2013,"SECRETARIA DE GESTION COMUNAL Y ATENC.CIUDADANA","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",22276,26755,26752.22,26752.22
